Datetime,Close,High,Low,Open,Volume,Returns,Log_Close,Zscore_Close,MinMax_Close,MA_5,MA_10,EMA_5,EMA_10,Smooth_Close,Volatility
2025-12-04 20:30:00+00:00,3741.502197265625,3741.50439453125,3733.618408203125,3733.7998046875,0,0.0020670765118435686,8.227242466788883,-0.5132547210855112,0.5007645990633662,3738.122607421875,3738.7918701171875,3737.8949565848675,3737.096993677622,3743.6949869791697,0.0015544526468071903
2025-12-05 14:30:00+00:00,3760.525146484375,3762.99560546875,3743.385986328125,3743.385986328125,0,0.0050843079105105105,8.232313893249652,0.07386197815910288,0.6337468084815896,3742.164697265625,3740.7103759765623,3745.438353218037,3741.356657824304,3749.9927920386936,0.002226999919704354
2025-12-05 15:30:00+00:00,3750.442138671875,3763.134033203125,3749.530517578125,3760.455078125,0,-0.002681276529137522,8.229629015660201,-0.2373359437434429,0.5632603323275234,3743.404345703125,3741.4666015625,3747.1062817026495,3743.008563432953,3753.0863676525328,0.0024467092992555292
2025-12-05 16:30:00+00:00,3746.959716796875,3753.415283203125,3746.15771484375,3750.454345703125,0,-0.000928536355511711,8.228700047947767,-0.34481602020876767,0.538916044292133,3746.64267578125,3742.2942138671874,3747.0574267340585,3743.726954953666,3752.283017113098,0.002435848019143499
2025-12-05 17:30:00+00:00,3753.094482421875,3753.86572265625,3743.027587890625,3746.92578125,0,0.001637264899726265,8.230335973990494,-0.15547506665992578,0.5818018596141528,3750.504736328125,3743.8431396484375,3749.0697786299975,3745.430141766067,3749.1977539062527,0.0024667751668060876
2025-12-05 18:30:00+00:00,3749.7060546875,3754.99072265625,3748.48876953125,3753.1025390625,0,-0.000902835713368022,8.229432730475493,-0.2600541455481929,0.5581146488988438,3752.1455078125,3745.1340576171874,3749.2818706491653,3746.2075804790547,3750.9671340215805,0.002495724399624122
2025-12-05 19:30:00+00:00,3749.841796875,3751.827880859375,3747.98876953125,3749.649169921875,0,3.6200754277793123e-05,8.229468930574539,-0.2558646529434032,0.5590635709506984,3750.008837890625,3746.086767578125,3749.468512724444,3746.8683470964993,3750.1931384858663,0.002488203799468491
2025-12-05 20:30:00+00:00,3749.15234375,3749.8525390625,3742.890869140625,3749.8525390625,0,-0.00018386192334152174,8.229285051746523,-0.27714365854758694,0.5542438661405527,3749.75087890625,3746.5776123046876,3749.363123066296,3747.2836192153172,3747.0158110119078,0.0024750597261899727
2025-12-08 14:30:00+00:00,3741.35107421875,3753.386962890625,3738.233154296875,3746.56494140625,0,-0.0020808088911764555,8.227202074964692,-0.5179189223847286,0.49970815526822676,3748.629150390625,3747.6359130859373,3746.692440117114,3746.2049746704865,3742.707507905509,0.0022576528460255202
2025-12-08 15:30:00+00:00,3738.7021484375,3743.73583984375,3732.577880859375,3741.35791015625,0,-0.0007080131558632186,8.226493811049146,-0.5996743086472618,0.48119052170232735,3745.75068359375,3748.1277099609374,3744.0290095572427,3744.840824446307,3737.7791224888424,0.0022695299992543903
2025-12-08 16:30:00+00:00,3731.463623046875,3738.9423828125,3729.65478515625,3738.6708984375,0,-0.0019361064624123792,8.224555827909928,-0.8230812623152661,0.4305887412787932,3742.102197265625,3747.1238525390627,3739.8405473871203,3742.4086060100467,3733.1368466331874,0.0022435715581634423
2025-12-08 17:30:00+00:00,3732.115478515625,3740.857421875,3731.279052734375,3731.476806640625,0,0.000174691631649182,8.224730504284771,-0.8029626557419054,0.4351456151609092,3738.55693359375,3744.2828857421873,3737.2655244299553,3740.537128283788,3730.7347121465805,0.0012674077656192639
2025-12-08 18:30:00+00:00,3729.28076171875,3733.2041015625,3725.441162109375,3732.0234375,0,-0.0007595469146636225,8.223970668768203,-0.8904522216307785,0.41532918720389134,3734.5826171875,3742.166748046875,3734.603936859554,3738.490516181054,3730.0256928943486,0.0010742452223465547
2025-12-08 19:30:00+00:00,3731.43408203125,3732.5078125,3728.97900390625,3729.216064453125,0,0.0005774090099635032,8.224547911141725,-0.8239930044109128,0.43038223126391273,3732.59921875,3740.6141845703123,3733.5473185834526,3737.207528153817,3732.224086216521,0.0011221331464026183
2025-12-08 20:30:00+00:00,3735.776123046875,3735.776123046875,3728.48486328125,3731.407958984375,0,0.0011636386762221562,8.225710873315215,-0.6899819864681337,0.4607357900629445,3732.014013671875,3738.8823486328124,3734.2902534045934,3736.947272679827,3735.6701892671163,0.0010323079862347565
2025-12-09 14:30:00+00:00,3740.01904296875,3743.513427734375,3731.234375,3732.861328125,0,0.0011357532630769107,8.226845982098489,-0.5590302023338881,0.49039643096080354,3733.72509765625,3737.9136474609377,3736.199849925979,3737.505776368722,3739.942138671878,0.0011320345569837914
2025-12-09 15:30:00+00:00,3743.5751953125,3745.961669921875,3736.63037109375,3739.6640625,0,0.0009508380312757136,8.227796368369628,-0.4492745381587675,0.5152561406862297,3736.017041015625,3737.2869873046875,3738.658298388153,3738.6093070857723,3742.303548177086,0.001193720473448373
2025-12-09 16:30:00+00:00,3742.207275390625,3746.04443359375,3740.383544921875,3743.30615234375,0,-0.0003654046868319938,8.227430896906236,-0.49149347172825814,0.5056935323111382,3738.60234375,3736.59248046875,3739.8412907223105,3739.2634831412,3742.2149483816993,0.001195391448021745
2025-12-09 17:30:00+00:00,3739.909423828125,3743.3037109375,3736.885986328125,3742.2373046875,0,-0.0006140364211280058,8.226816671887537,-0.562413443664015,0.48963012520309945,3740.297412109375,3736.4483154296877,3739.864001757582,3739.380926902459,3740.3286597842293,0.0010129586100671127
2025-12-09 18:30:00+00:00,3737.09912109375,3740.43310546875,3735.518310546875,3739.973388671875,0,-0.0007514360418650057,8.226064953376095,-0.6491495036887174,0.4699843666798671,3740.56201171875,3736.2880126953123,3738.9423748696386,3738.966053119057,3736.9755394345266,0.0010162373063476958
2025-12-09 19:30:00+00:00,3734.823486328125,3737.74560546875,3734.61767578125,3737.0849609375,0,-0.0006089308021776096,8.22545583710026,-0.7193837852880788,0.45407626875657314,3739.522900390625,3736.6239990234376,3737.5694120224675,3738.212859157069,3734.049467540926,0.0008064594010877568
2025-12-09 20:30:00+00:00,3731.730224609375,3735.833251953125,3730.444091796875,3734.821044921875,0,-0.0008282216629710293,8.224627272272237,-0.8148529782785209,0.43245245149574885,3737.15390625,3736.5854736328124,3735.6230162181037,3737.0341983302155,3733.6651436941993,0.0008556584609137525
2025-12-10 14:30:00+00:00,3733.133544921875,3735.365478515625,3724.1875,3729.782958984375,0,0.00037605084720371273,8.225003252430042,-0.7715414612059824,0.44226253054982934,3735.33916015625,3736.970751953125,3734.7931924526943,3736.324988619608,3734.2433035714316,0.0008197292834594222
2025-12-10 15:30:00+00:00,3738.2080078125,3738.43115234375,3725.830078125,3733.1044921875,0,0.0013593038742285568,8.226361633287105,-0.6149252673380791,0.47773617236247645,3734.998876953125,3737.64814453125,3735.9314642392965,3736.6673557455883,3734.2567661830385,0.0009030085088180362
2025-12-10 16:30:00+00:00,3734.494140625,3738.40087890625,3733.39794921875,3738.15869140625,0,-0.0009934886394065146,8.225367650810751,-0.7295485793957431,0.45177393809478517,3734.477880859375,3737.5199462890623,3735.4523563678645,3736.272225723663,3733.2115420386936,0.0009000372662711896
2025-12-10 17:30:00+00:00,3733.104736328125,3739.224609375,3732.39013671875,3734.387451171875,0,-0.0003720461847189771,8.22499553539968,-0.772430598125704,0.4420611406179624,3734.134130859375,3736.828515625,3734.669816354618,3735.6963185608374,3737.876639229914,0.0008034190362874043
2025-12-10 18:30:00+00:00,3739.343994140625,3748.0498046875,3730.8037109375,3733.14013671875,0,0.0016713321091110789,8.22666547238754,-0.5798646394782111,0.48567742111658774,3735.656884765625,3736.4053955078125,3736.2278756166206,3736.3595323026166,3744.9847237723243,0.0009376620030899415
2025-12-10 19:30:00+00:00,3762.9326171875,3766.089111328125,3737.23828125,3739.746337890625,0,0.006308224941015572,8.23295388375958,0.14816519142498674,0.650576521347336,3741.61669921875,3738.4779296875,3745.1294561402474,3741.191002281686,3753.807140531997,0.002226691894262144
2025-12-10 20:30:00+00:00,3758.253662109375,3767.22314453125,3758.22998046875,3762.9228515625,0,-0.0012434331289253864,8.231709676926247,0.0037557925566504315,0.6178677243620392,3745.625830078125,3740.312353515625,3749.50419146329,3744.2933040685384,3756.1102004278305,0.002271834887823683
2025-12-11 14:30:00+00:00,3754.39013671875,3756.6728515625,3733.258544921875,3755.293701171875,0,-0.0010280108098016383,8.230681137350919,-0.11548651044838072,0.590859286465232,3749.605029296875,3742.041455078125,3751.1328398817773,3746.129091823122,3755.4923386346754,0.002290259758155846
2025-12-11 15:30:00+00:00,3744.830322265625,3755.0869140625,3742.4580078125,3754.312744140625,0,-0.0025463028894168183,8.228131587118648,-0.410536801681746,0.524030256277225,3751.950146484375,3743.042138671875,3749.032000676393,3745.892951903577,3752.333554222473,0.0024662907866412
2025-12-11 16:30:00+00:00,3759.855712890625,3762.50830078125,3744.840576171875,3744.840576171875,0,0.004012302115709687,8.232135861416413,0.05320084736353918,0.629067052607148,3756.052490234375,3745.8546875,3752.639904747804,3748.4316357194034,3755.9936755952413,0.0026914613897925975
2025-12-11 17:30:00+00:00,3761.786376953125,3764.4208984375,3758.215087890625,3759.883544921875,0,0.0005134941896522971,8.23264922381304,0.11278809110216707,0.6425635914310313,3755.8232421875,3748.719970703125,3755.6887288162443,3750.859770489171,3760.9761323474736,0.0026896649943867978
2025-12-11 18:30:00+00:00,3767.268798828125,3767.673828125,3760.388916015625,3761.908935546875,0,0.001457398513798891,8.23410556135234,0.28199536796036484,0.6808891194822593,3757.62626953125,3751.6260498046877,3759.548752153538,3753.843230187162,3769.112792968753,0.0026922382434248107
2025-12-11 19:30:00+00:00,3765.646240234375,3769.986083984375,3765.646240234375,3767.270751953125,0,-0.00043069891754332623,8.233674769657378,0.2319173682275726,0.6695464289127706,3759.877490234375,3754.741259765625,3761.5812481804837,3755.989232013928,3767.1268484933066,0.002656741703501908
2025-12-11 20:30:00+00:00,3768.701171875,3769.394775390625,3763.822265625,3765.624755859375,0,0.0008112635775459065,8.234485704338498,0.32620355701126647,0.6909022951625481,3764.65166015625,3758.3009033203125,3763.954556078656,3758.3004938068498,3757.930129278277,0.0026231851041661285
2025-12-12 14:30:00+00:00,3740.059326171875,3769.616943359375,3740.013671875,3769.616943359375,0,-0.007599924853918583,8.226856752895568,-0.5577869176580063,0.49067803552654965,3760.6923828125,3758.3724365234375,3755.9894794430625,3754.9839178732177,3743.42459542411,0.0037411018563905294
2025-12-12 15:30:00+00:00,3725.752685546875,3749.3916015625,3717.971435546875,3740.080810546875,0,-0.0038252443015772686,8.223024173635695,-0.9993413540621027,0.3906657473273185,3753.48564453125,3754.654443359375,3745.9105481443335,3749.6691483593368,3734.4248511904793,0.00318063715021901
2025-12-12 16:30:00+00:00,3727.05029296875,3735.219482421875,3714.7861328125,3725.83251953125,0,0.0003482806110315373,8.223372393611113,-0.959292517381424,0.3997368277331006,3745.441943359375,3751.5341064453123,3739.623796419139,3745.556629197412,3728.0974353608663,0.0032061546738970355
2025-12-12 17:30:00+00:00,3739.386962890625,3742.51025390625,3724.940185546875,3727.158203125,0,0.0033100358063717916,8.226676963307657,-0.5785384691572705,0.4859777993200538,3740.190087890625,3750.0337890625,3739.5448519096344,3744.434871687087,3729.373244512652,0.0034596528200066872
2025-12-12 18:30:00+00:00,3726.48828125,3739.733642578125,3725.7392578125,3739.675048828125,0,-0.00344941076401839,8.223221589609974,-0.976638222374636,0.3958080173673224,3731.747509765625,3748.1995849609375,3735.1926616897563,3741.1718552439797,3731.497570219497,0.0035330604987976757
2025-12-12 19:30:00+00:00,3726.192138671875,3731.717529296875,3725.136962890625,3726.57177734375,0,-7.946961207827563e-05,8.22314211684002,-0.985778248507028,0.3937377971354863,3728.974072265625,3744.8332275390626,3732.1924873504627,3738.4482704126876,3726.5121256510447,0.0031728898185119036
2025-12-12 20:30:00+00:00,3727.908935546875,3728.353271484375,3719.140625,3726.094482421875,0,0.0004607376139256214,8.223602748346961,-0.9327917161385365,0.40573927171939417,3729.405322265625,3741.4454833984373,3730.764636749267,3736.5320277098126,3723.851736886164,0.00317033154368587
2025-12-15 14:30:00+00:00,3715.407958984375,3745.559326171875,3712.95556640625,3738.248291015625,0,-0.0033533481580784175,8.220243765115846,-1.3186168588285596,0.31834969484305375,3727.07685546875,3736.2593994140625,3725.64574416097,3732.691287941551,3724.6570638020867,0.003137747516485769
2025-12-15 15:30:00+00:00,3731.62890625,3732.891357421875,3714.956298828125,3715.441162109375,0,0.004365858997098959,8.224600121398854,-0.8179800276148297,0.43174417334553183,3725.525244140625,3732.857666015625,3727.64013152398,3732.498127633996,3722.4176664806578,0.003627512524898539
2025-12-15 16:30:00+00:00,3719.8271484375,3732.044677734375,3717.515625,3731.9287109375,0,-0.003162629004382911,8.221432480713847,-1.1822247623550006,0.3492425690528549,3724.193017578125,3727.970263671875,3725.035803828487,3730.194313234633,3720.7147507440504,0.0036367352658176755
2025-12-15 17:30:00+00:00,3716.182861328125,3723.77685546875,3713.75244140625,3719.67333984375,0,-0.0009796925942932022,8.220452307907099,-1.294700582699778,0.3237667426714559,3722.191162109375,3725.5826171875,3722.0848229950334,3727.6467765243583,3721.2936430431578,0.0028875917781769978
2025-12-15 18:30:00+00:00,3720.966552734375,3724.562744140625,3714.89013671875,3716.133056640625,0,0.0012872594231114753,8.221738739522126,-1.1470586436741488,0.3572077115276997,3720.802685546875,3725.10400390625,3721.712066241481,3726.432190380725,3720.291992187503,0.002707244312288766
2025-12-15 19:30:00+00:00,3721.978271484375,3725.632080078125,3719.018310546875,3720.921630859375,0,0.0002718967600654487,8.222010599324966,-1.1158333606629103,0.3642802528638356,3722.116748046875,3724.5968017578125,3721.8008013224457,3725.6223869450246,3720.0230422247055,0.0027058672593415936
2025-12-15 20:30:00+00:00,3720.440673828125,3724.13720703125,3719.131103515625,3721.826171875,0,-0.0004131130125154536,8.221597400957762,-1.163289159988388,0.3535314919239241,3719.8791015625,3722.7021728515624,3721.3474254910057,3724.680257287406,3715.505429222473,0.0024206097682099885
2025-12-16 14:30:00+00:00,3703.5732421875,3721.764892578125,3696.93701171875,3712.73974609375,0,-0.004533718749846205,8.217053373736123,-1.6838788264853612,0.2356176868147628,3716.6283203125,3720.4106689453124,3715.4226977231706,3720.842618178332,3709.4249209449436,0.0025857987849246403
2025-12-16 15:30:00+00:00,3700.710693359375,3712.887939453125,3699.446044921875,3703.50146484375,0,-0.0007729154092370738,8.216280159473769,-1.772227389059389,0.21560669570322943,3713.53388671875,3717.8625244140626,3710.518696268572,3717.182268211249,3701.464332217265,0.002579172290678735
2025-12-16 16:30:00+00:00,3701.722900390625,3709.369140625,3698.298583984375,3700.86669921875,0,0.00027351693096844265,8.2165536390058,-1.740987035930867,0.22268265042804103,3709.68515625,3715.2439208984374,3707.5867643092565,3714.3714740620444,3695.7320382254493,0.0025706130629041253
2025-12-16 17:30:00+00:00,3691.583984375,3705.949462890625,3689.6533203125,3701.55029296875,0,-0.0027389721728103833,8.21381090898538,-2.053910486262364,0.1518053412706024,3703.606298828125,3712.8615234375,3702.252504331171,3710.228294118945,3697.8278227306578,0.0025067452045803447
2025-12-16 18:30:00+00:00,3699.05908203125,3707.5302734375,3691.668212890625,3691.668212890625,0,0.002024902504694115,8.215833764138324,-1.8232020607705446,0.20406090850753245,3699.32998046875,3709.604541015625,3701.1880302311974,3708.1975282848184,3700.956019810271,0.00205609777122957
2025-12-16 19:30:00+00:00,3711.235595703125,3711.235595703125,3698.923583984375,3699.1484375,0,0.003291786749507253,8.219120144818332,-1.4473910110153516,0.289182288608842,3700.862451171875,3708.7453857421874,3704.53721872184,3708.7499041790556,3707.808837890628,0.002260833769078189
2025-12-16 20:30:00+00:00,3710.0439453125,3718.408203125,3710.0439453125,3711.3125,0,-0.00032109262801982563,8.218799000629037,-1.484169632245529,0.2808519135456926,3702.7291015625,3708.131494140625,3706.37279425206,3708.985184385136,3710.3609444754493,0.002246077199660275
2025-12-17 14:30:00+00:00,3712.06689453125,3717.10595703125,3703.885009765625,3713.115966796875,0,0.000545262872507557,8.21934411489976,-1.4217341363403353,0.2949935828292922,3704.797900390625,3707.2415283203127,3708.270827678457,3709.545495320793,3705.0338309151816,0.0022047178296327845
2025-12-17 15:30:00+00:00,3688.394287109375,3712.92919921875,3681.775390625,3712.256103515625,0,-0.0063772038851860335,8.212946489783343,-2.152356027416281,0.1295073797463182,3704.1599609375,3703.8831298828127,3701.64531415543,3705.6998211005352,3695.5432826450924,0.0029205373807104987
2025-12-17 16:30:00+00:00,3685.867431640625,3690.113525390625,3680.016845703125,3688.242431640625,0,-0.0006850827953999161,8.212261172211493,-2.2303438843579597,0.1118430933493535,3701.521630859375,3700.4258056640624,3696.386019983828,3702.093932107824,3686.2359328497055,0.0029167411233051977
2025-12-17 17:30:00+00:00,3681.2890625,3689.78662109375,3679.4453125,3685.810302734375,0,-0.0012421415651910905,8.211018258549032,-2.3716488390659123,0.07983745443126367,3695.53232421875,3698.1973876953125,3691.353700822552,3698.311228542765,3679.396728515628,0.002637114087244222
2025-12-17 18:30:00+00:00,3675.742431640625,3681.7080078125,3673.83349609375,3681.09326171875,0,-0.001506708863445838,8.209510413458334,-2.5428378363468793,0.04106306576917618,3688.672021484375,3695.7005615234375,3686.1499444285764,3694.207810924194,3673.328113374259,0.002652617736410938
2025-12-17 19:30:00+00:00,3675.77880859375,3680.080078125,3674.607421875,3675.691162109375,0,9.89649133509296e-06,8.209520309900698,-2.541715112609265,0.0413173632255166,3681.414404296875,3693.10615234375,3682.692899150301,3690.857083227749,3675.220424107146,0.00264345374219101
2025-12-17 20:30:00+00:00,3669.868408203125,3678.2470703125,3668.8369140625,3675.98828125,0,-0.0016079314611660012,8.207911084330329,-2.7241313472663773,0.0,3677.709228515625,3690.9345947265624,3678.418068834576,3687.040960495999,3687.463820684527,0.002569684148357102
2025-12-18 14:30:00+00:00,3711.56640625,3712.6904296875,3694.1455078125,3700.0888671875,0,0.011362259734891023,8.21920927842233,-1.437181006555837,0.2914948594366571,3682.8490234375,3692.1853271484374,3689.4675146397176,3691.500132451272,3696.7806919642885,0.004554246954538427
2025-12-18 15:30:00+00:00,3715.65966796875,3720.193603515625,3710.560791015625,3711.784912109375,0,0.0011028394135310648,8.220311510155216,-1.3108482133689585,0.3201092967054002,3689.72314453125,3692.627734375,3698.198232416062,3695.8927752726313,3706.1393112909254,0.004448351065770423
2025-12-18 16:30:00+00:00,3694.01904296875,3720.3681640625,3689.76171875,3715.540283203125,0,-0.005824167693977866,8.214470315853843,-1.978755811369967,0.16882791059652646,3693.378466796875,3691.025244140625,3696.8051692669583,3695.5520966719255,3709.6266508556578,0.004833779111565858
2025-12-18 17:30:00+00:00,3709.82373046875,3710.653076171875,3693.046142578125,3693.917236328125,0,0.004278453174214825,8.218739642469718,-1.4909662551403495,0.279312475252933,3700.187451171875,3690.800927734375,3701.1446896675557,3698.146939180439,3703.610165550598,0.005055865673687301
2025-12-18 18:30:00+00:00,3700.86181640625,3714.39697265625,3698.522705078125,3709.84375,0,-0.0024157250353691317,8.216320994862924,-1.7675631877601716,0.2166631394983689,3706.3861328125,3692.0476806640627,3701.050398580454,3698.6405532214953,3699.1629464285743,0.004643295315756993
2025-12-18 19:30:00+00:00,3703.2109375,3704.121337890625,3691.4052734375,3700.835693359375,0,0.0006347497448664363,8.21695554323938,-1.695060853509656,0.23308495241736438,3704.7150390625,3693.78203125,3701.770578220303,3699.471532181223,3703.2735537574436,0.004629431033637502
2025-12-18 20:30:00+00:00,3697.8583984375,3707.921875,3697.258544921875,3703.17529296875,0,-0.0014453778498810799,8.21550911982332,-1.8602594791704652,0.19566738575388243,3701.15478515625,3695.43896484375,3700.466518292702,3699.1782351369097,3707.0242861793186,0.004638264983611449
2025-12-19 14:30:00+00:00,3723.06591796875,3728.868408203125,3706.78564453125,3706.78564453125,0,0.006816788750456437,8.222302779321334,-1.0822646744141007,0.371883576139048,3706.96416015625,3700.1713134765623,3707.9996515180515,3703.521450197244,3716.9757719494078,0.004980559699364554
2025-12-19 15:30:00+00:00,3728.342041015625,3728.51708984375,3720.16162109375,3722.957275390625,0,0.0014171446767596851,8.223718920796252,-0.9194245221081463,0.4087669474747777,3710.667822265625,3705.42763671875,3714.7804480172426,3708.034284891495,3726.077869233634,0.004960173869501261
2025-12-19 16:30:00+00:00,3731.56201171875,3732.1279296875,3724.35791015625,3728.423828125,0,0.0008636468080722715,8.224582194876009,-0.8200446336826577,0.43127653909695596,3716.807861328125,3711.5969970703127,3720.374302584412,3712.3120534055415,3733.003441220241,0.004852277509558391
